X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
441396.91693607,197623.75631153,1874,INN AT CHARLOTTE,0.063,Food Establishment,B&B,,32 STATE PARK RD,CHARLOTTE,CHITTENDEN,05445,8024252934,,,0
439711.777897179,200161.55148785,1876,OLD LANTERN,3.675,Food Establishment,Restaurant,,3620 GREENBUSH RD,CHARLOTTE,CHITTENDEN,05445,8023554395,,,0
442049.683614834,201918.40871413,1877,CHARLOTTE CENTRAL SCHOOL,0.219945,Food Establishment,School,,408 HINESBURG RD,CHARLOTTE,CHITTENDEN,05445,8024252771,,,0
441267.09702996,197391.560960096,1880,MAPLE BLUES DELIGHTS,0.05,Food Establishment,Caterer,,5756 ETHAN ALLEN HIGHWAY,CHARLOTTE,CHITTENDEN,05445,,,,0
441422.888938137,196956.787704024,1881,VERMONT LOLLICAKES,0.13,Food Establishment,Bakery,,6054 ETHAN ALLEN HWY,CHARLOTTE,CHITTENDEN,05445,,,,0
445140.619449126,202314.026395004,1882,TENNEY ENTERPRISES,0.055,Food Establishment,Caterer,,76 JACKSON HILL RD,CHARLOTTE,CHITTENDEN,05445,8024252180,,,0
440250.729061527,201501.207124056,1883,LITTLE GARDEN MARKET THE,0.05,Food Establishment,Caterer,,86 FERRY RD,CHARLOTTE,CHITTENDEN,05445,8024255336,,,0
439283.808804551,201343.421534344,1884,VERMONT COUNTRY NATURAL,,Food Manufacturer,Sweets,,P.O. BOX 238,CHARLOTTE,CHITTENDEN,05445,(802) 4255-445,,,0
440144.165447471,201191.0342736,1885,UNCLE SAMS DAIRY BAR,0.252,Food Establishment,Restaurant,,ROUTE 7,CHARLOTTE,CHITTENDEN,05445,,,,0
445725.505707377,222711.541450541,1886,LIBBYS BLUE LINE DINER,0.26,Food Establishment,Restaurant,,1 ROOSEVELT HWY,COLCHESTER,CHITTENDEN,05446,(802) 655-0343,,,0
447036.90234232,221633.918891077,1887,ST MICHAELS COLLEGE,1.36165,Food Establishment,Bakery,,1 WINOOSKI PARK,COLCHESTER,CHITTENDEN,05439,8026542201,,,0
444681.486301501,228054.426811419,1888,BRIS FRIES,0.05,Food Establishment,Mobile Unit,,100 EAST LAKESHORE DR,COLCHESTER,CHITTENDEN,05494,8023733980,,,0
441647.289820672,228203.243273224,1889,ROZZIS LAKESHORE TAVERN,0.84,Food Establishment,Restaurant,,1072 LAKESHORE DR,COLCHESTER,CHITTENDEN,05446,802-863-2342,http://www.rozzislakeshoretavern.com,,0
449377.056001398,225926.933619101,1890,HAPPY HEART CART,0.05,Food Establishment,Caterer,,114 HILLTOP COURT,COLCHESTER,CHITTENDEN,05446,,,,0
447270.733341283,227899.518756618,1892,THE SPANKED PUPPY,0.42,Food Establishment,Restaurant,,116 MAIN ST,COLCHESTER,CHITTENDEN,05446,8024974101,,,0
440592.273554766,226668.132285462,1893,PRICE CHOPPER #230,0.72,Food Establishment,Grocery,,1184 PRIM RD,COLCHESTER,CHITTENDEN,05446,,,,0
440385.12725057,226614.467038088,1894,PORTERS POINT PUB INC,0.13,Food Establishment,Restaurant,Bars/Pubs,127 PORTERS POINT RD,COLCHESTER,CHITTENDEN,05446,(802) 310-4067,,,0
440385.12725057,226614.467038088,1895,CHOPSTICK HOUSE II,0.126,Food Establishment,Restaurant,,127 PORTERS POINT RD STE 3,COLCHESTER,CHITTENDEN,05446,8028623600,,,0
442486.082896402,234074.4487192,1897,CAMP DUDLEY AT KINIYA YMCA INC,0.945,Food Establishment,Camp,,1317 CAMP KINIYA ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
448443.910950029,227534.488723938,1898,KNAPPS CHUCK WAGON,0.05,Food Establishment,Mobile Unit,,132 COBBLEVIEW DR,COLCHESTER,CHITTENDEN,05446,8028794842,,,0
438606.479476543,227642.317074805,1899,SLATERS ROADSIDE GRILL,0.05,Food Establishment,Caterer,,132 COLCHESTER POINT ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
443268.669133599,227333.182606253,1900,BAYSIDE QUICK STOP,0.05,Food Establishment,Caterer,,133 BLAKLEY RD,COLCHESTER,CHITTENDEN,05446,,,,0
443268.669133599,227333.182606253,1901,Jiffy Mart,0.1785,Food Establishment,Convenience Store,,133 BLAKELY RD,COLCHESTER,CHITTENDEN,05151,8028635595,,,0
440493.64399613,226313.425253952,1902,LEE ZACHARYS PIZZA HOUSE @ MALLETTS BAY,2.1,Food Establishment,Restaurant,,133 HEINEBERG DR,COLCHESTER,CHITTENDEN,05446,8028622900,,,0
448426.018198183,223278.517162177,1903,NOBLE PIG THE,0.05,Food Establishment,Caterer,,142 HEGEMAN AVE,COLCHESTER,CHITTENDEN,05403,,,,0
448426.018198183,223278.517162177,1904,HINDQUARTER THE,0.05,Food Establishment,Caterer,,142 HEGEMAN AVE,COLCHESTER,CHITTENDEN,05403,8026557370,,,0
446821.299035948,233170.608225699,1905,VERMONT BASE WATERS LLC,0.191720647773279,Food Manufacturer,Food Processor,,156 BRENTWOOD DR,COLCHESTER,CHITTENDEN,05446,(802) 893-2131,,,0
445830.645525079,222921.803703774,1907,CHAMPLAIN FARMS,0.126,Food Establishment,Convenience Store,,3570 ROOSEVELT HWY,COLCHESTER,CHITTENDEN,05446,8028796388,,,0
440417.93753535,226725.294119531,1908,BU EMPORIUM,0.4725,Food Establishment,Restaurant,,164 PORTERS POINT RD,COLCHESTER,CHITTENDEN,05446,8026584292,,,0
440417.93753535,226725.294119531,1909,CAP'N CORK BEVERAGE DISCOUNT,0.18,Food Establishment,Grocery,,164 PORTERS POINT ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
440417.93753535,226725.294119531,1910,HOAGIE HUT,0.504,Food Establishment,Restaurant,,164 PORTERS POINT RD,COLCHESTER,CHITTENDEN,05446,8028636655,,,0
438828.035327171,227540.208927245,1913,ROLI CANNOLI LP,0.05,Food Establishment,Caterer,,20 RICHFIELD LN,COLCHESTER,CHITTENDEN,05446,(802) 660-3130,,,0
446608.469953562,225637.954423888,1914,BRIGANTE'S SNACK BAR,0.26,Food Establishment,Restaurant,,21 SEVERANCE ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
446262.078583275,223162.699234878,1916,SPARETIME,1.218,Food Establishment,Restaurant,,215 LOWER MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05446,8026553468,,,0
446379.063312383,222883.918403149,1917,COSTCO WHOLESALE #314,0.72,Food Establishment,Restaurant,,218 LOWER MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05446,8023182000,http://www.costco.com/,https://www.facebook.com/Costco,0
440598.899387255,226523.604974904,1919,Dunkin’ Donuts,0.26,Food Establishment,Bakery,,807 COLLEGE PARKWAY,COLCHESTER,CHITTENDEN,05446,8026556197,,,0
445429.008842878,223391.893247187,1920,BRAIN FOOD CAFE THE,1.3125,Food Establishment,Restaurant,,261 MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05465,8023456525,,,0
443540.306817063,227497.50520008,1921,BROADACRES BINGO SNACK BAR,0.252,Food Establishment,Restaurant,,133 BROADACRES DR,COLCHESTER,CHITTENDEN,05446,8028601510,,,0
443540.306817063,227497.50520008,1922,BROADACRES CREEMEE STAND,0.05,Food Establishment,Caterer,,25 BROADACRES DR,COLCHESTER,CHITTENDEN,05446,4157303385,,,0
444230.556772877,225513.475236895,1923,SAM MAZZA FARM STAND,0.13,Food Establishment,Bakery,,277 LAVIGNE RD,COLCHESTER,CHITTENDEN,05446,8026553440,,,0
444230.556772877,225513.475236895,1924,MAZZA FARMS,0.18,Food Establishment,Grocery,Farmers' Market,277 LAVIGNE ROAD,COLCHESTER,CHITTENDEN,05446,,http://www.sammazzafarms.com/,,0
446671.308647228,221670.244750863,1925,PURPLE KNIGHT PIZZA & DELI,0.26,Food Establishment,Restaurant,,29 COLLEGE PKWY,COLCHESTER,CHITTENDEN,05446,(802) 655-6565,,,0
443587.889198383,227485.978702021,1926,BAYSIDE BAKERY AND COFFEE BAR,0.42,Food Establishment,Restaurant,,292 LAKESHORE DRIVE,COLCHESTER,CHITTENDEN,05446,,,https://www.facebook.com/pages/Bayside-Bakery-and-Restaurant/384484704901393,0
440370.880598776,227659.204699476,1927,DIVINE SWEETS AND TREATS,0.13,Food Establishment,Bakery,,294 CHURCH ROAD APT 2,COLCHESTER,CHITTENDEN,05446,,,,0
445838.134616605,222866.178307841,1928,BURGER KING,0.945,Food Establishment,Restaurant,,33 SOUTH PARK DR,COLCHESTER,CHITTENDEN,05446,8026556187,,,0
447198.044344066,227755.645399174,1929,COLCHESTER VARIETY INC,0.18,Food Establishment,Grocery,,3436 ROOSEVELT HIGHWAY,COLCHESTER,CHITTENDEN,05446,,,,0
447198.044344066,227755.645399174,1930,FINELLIS COLCHESTER VARIETY,0.05,Food Establishment,,,3436 ROOSEVELT HIGHWAY,COLCHESTER,CHITTENDEN,05446,8023436426,,,0
445929.810130981,228143.91931239,1931,JULIA PENCA BAKERY,0.13,Food Establishment,Bakery,,345 STONE DRIVE,COLCHESTER,CHITTENDEN,05446,,,,0
447288.250009026,228099.404083233,1932,AMERICAN LEGION POST 91,0.05,Food Establishment,Private Club,,3650 ROOSEVELT HIGHWAY,COLCHESTER,CHITTENDEN,05446,,,,0
445927.641975351,223109.910164359,1933,LIGHTHOUSE RESTAURANT,1.428,Food Establishment,Restaurant,,38 LOWER MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05446,8023240499,,,0
446303.949133641,223417.942738731,1935,MADHOUSE MUNCHIES,,Food Manufacturer,Food Processor,Snacks,382 HERCULES DR,COLCHESTER,CHITTENDEN,05446,(802) 6556-662,,,0
442227.948363955,227375.700899372,1936,COLCHESTER YOUTH BASEBALL MOBILE VENDOR,0.13,Food Establishment,Restaurant,Concession,411 SHORE ACRES D,COLCHESTER,CHITTENDEN,05446,(802) 862-4569,,,0
445984.874888947,223298.348410673,1937,MAPLEFIELDS AT COLCHESTER,0.252,Food Establishment,Restaurant,,414 ROOSEVELT HWY,COLCHESTER,CHITTENDEN,05446,8025248710,,,0
447761.951868416,227717.743903333,1938,VILLAGE SCOOP,0.26,Food Establishment,Home-based Business,,250 MAIN ST,COLCHESTER,CHITTENDEN,05446,8029996962,,http://www.facebook.com/thevillagescoop,0
444553.357309374,233511.892889942,1939,PINK PANTHER,0.05,Food Establishment,Caterer,,42 CLAY POINT RD,COLCHESTER,CHITTENDEN,05446,,,,0
445991.533705664,223142.716694966,1940,HAMPTON INN BURLINGTON,0.1875,Food Establishment,Lodging,,42 LOWER MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05446,8026556177,,,0
445853.390919827,222788.263028723,1941,McDonald’s,0.26,Food Establishment,Restaurant,,79 HEINEBURG DR,COLCHESTER,CHITTENDEN,05446,8028639707,,,0
448038.211830724,222514.841453444,1942,ANATOLIAN ETHNIC FOOD,0.05,Food Establishment,Caterer,,2 CHURCH ST STE 2H,BURLINGTON,CHITTENDEN,05402,8023432958,,,0
445718.481355944,222822.726086738,1943,ATHENS DINER,0.7875,Food Establishment,Restaurant,,46 HIGH POINT CENTER,COLCHESTER,CHITTENDEN,05446,8023634372,,http://www.facebook.com/TheAthensDiner,0
449523.75672271,227414.874767883,1944,WETHERBEE'S CATERING,0.05,Food Establishment,Caterer,,467 DEPOT ROAD,COLCHESTER,CHITTENDEN,05446,,http://www.wetherbeescatering.com/,,0
440407.95960299,227369.930178848,1945,CLOVER HOUSE RESTAURANT,0.756,Food Establishment,Restaurant,,453 CHURCH RD,COLCHESTER,CHITTENDEN,05446,8022382510,,https://www.facebook.com/pages/The-Clover-House-Restaurant/342025534413,0
448679.855372827,223198.72002719,1946,GREEN MOUNTAIN NURSING HOME,0.38325,Nursing/Assisted Living,Residential Facility,,475 ETHAN ALLEN AVENUE,COLCHESTER,CHITTENDEN,05446,,,,0
440574.242556885,226434.928058196,1947,BAMBOO ROOTS LLC DBA BAYSIDE TRIPLE ME,0.13,Food Establishment,Restaurant,Deli,49 HEINEBERG DR,COLCHESTER,CHITTENDEN,05446,(802) 651-1009,,,0
440574.242556885,226434.928058196,1948,BAYSIDE TRIPLE M DELI,0.18,Food Establishment,Grocery,,49 HEINEBERG DRIVE,COLCHESTER,CHITTENDEN,05446,,,,0
440574.242556885,226434.928058196,1949,PEOPLE'S REPUBLIC OF YUMMY,0.26,Food Establishment,Restaurant,,49 HEINEBERG DRIVE,COLCHESTER,CHITTENDEN,05446,,http://peoplesrepublicofyummy.com/,,0
440574.242556885,226434.928058196,1950,PIZZA HUT,0.26,Food Establishment,Restaurant,,49 HEINEBERG DRIVE,COLCHESTER,CHITTENDEN,05446,(802) 860-7272,http://www.pizzahut.com/,,0
440574.242556885,226434.928058196,1951,MINGS II RESTAURANT,0.26,Food Establishment,Restaurant,,49 HEINEBURG RD,COLCHESTER,CHITTENDEN,05446,(802) 860-2828,,,0
440574.242556885,226434.928058196,1952,YUMMY CHINESE RESTAURANT,0.084,Food Establishment,Restaurant,,49 HEINEBURG RD,COLCHESTER,CHITTENDEN,05446,8028602828,,,0
446083.336661452,223664.2465873,1953,DELL'AMORE MARINARA SAUCE,0,Food Manufacturer,Food Processor,,948 HERCULES DR STE 1,COLCHESTER,CHITTENDEN,05446,8023184100,,,0
439951.91464257,227040.747737475,1954,PORTERS POINT SCHOOL,0.1695,Food Establishment,School,,490 PORTERS POINT RD,COLCHESTER,CHITTENDEN,05446,8028627842,,,0
445437.7815428,233882.218514544,1955,FLIGHTS FANCY MAPLE PRODUCTS,,Food Manufacturer,Food Processor,,490 WATKINS RD,COLCHESTER,CHITTENDEN,05446,(802) 8937-916,,,0
477710.20796377,231912.827403083,1956,Dunkin’ Donuts,0.26,Food Establishment,Restaurant,,156 ROOSEVELT HWY,COLCHESTER,CHITTENDEN,05446,6033442684,,,0
439919.920571971,227018.8180819,1957,PORTERS POINT QUICK STOP,0.18,Food Establishment,Grocery,,506 PORTERS POINT RD,COLCHESTER,CHITTENDEN,05446,(802) 865-0160,,,0
445741.410363482,222711.408666809,1960,JUNIOR'S PIZZA,0.26,Food Establishment,Restaurant,,6 ROOSEVELT HIGHWAY,COLCHESTER,CHITTENDEN,05446,,http://www.juniorsvt.com/,https://www.facebook.com/pages/Juniors-Italian/127885046506,0
445663.690760851,223878.881835435,1961,FRIENDLY'S #1249,0.26,Food Establishment,Restaurant,,600 MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05446,(802) 338-5540,,,0
447043.281291757,232157.530934849,1962,SIMON'S CHIMNEY CORNER STORE,0.05,Food Establishment,Caterer,,6387 ROOSEVELT HWY,COLCHESTER,CHITTENDEN,05401,8028620656,,,0
441184.514136554,226240.453294278,1963,LITALY FOODS,0.05,Food Establishment,Caterer,,642 BEAN ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
445858.667500637,223421.637268804,1964,SHAWS #615,0.72,Food Establishment,Bakery,,66 MOUNTAIN VIEW DR,COLCHESTER,CHITTENDEN,05446,5083508620,,,0
445797.72528992,222788.726988732,1965,BEVO,0.672,Food Establishment,Restaurant,,70 ROOSEVELT HWY,COLCHESTER,CHITTENDEN,05446,8024483230,,,0
446395.905824053,226850.983339656,1966,CORNER STORE,0.18,Food Establishment,Grocery,,702 POOR FARM ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
445879.475753124,224010.43228188,1967,MARRIOTT RESIDENCE INN,0.4725,Food Establishment,Lodging,,71 RATHE RD,COLCHESTER,CHITTENDEN,05446,8026553100,,,0
448529.301075444,223266.585810278,1968,COGGIO CATERERS/CLOUD 9 CATERERS,0.05,Food Establishment,Caterer,,142 HEGEMAN AVE,COLCHESTER,CHITTENDEN,05403,8026557370,,,0
445984.874888947,223298.348410673,1969,MAPLEFIELDS AT CHIMNEY CORNERS,0.18,Food Establishment,Grocery,,77 U.S. 7,COLCHESTER,CHITTENDEN,05446,,,,0
442043.182929608,228044.115906904,1970,DICK MAZZA GENERAL STORE,0.05,Food Establishment,Caterer,,777 WEST LAKESHORE DR,COLCHESTER,CHITTENDEN,05446,8028624065,,,0
447621.814584605,222162.582179444,1971,Cumberland Farms,0.18,Food Establishment,Caterer,,781 COLLEGE PKWY,COLCHESTER,CHITTENDEN,05446,8026548573,http://www.cumberlandfarms.com/,,0
440510.354478513,226402.174682565,1972,McDonald’s,0.26,Food Establishment,Restaurant,,44 SOUTH PARK DR,COLCHESTER,CHITTENDEN,05446,6037320864,http://www.mcdonalds.com/us/en/home.html,,0
442043.778400129,228110.787405311,1973,NEW YORK PIZZA OVEN,0.504,Food Establishment,Restaurant,,794 W LAKESHORE DR,COLCHESTER,CHITTENDEN,05446,8026580925,http://www.nypovt.com/,https://www.facebook.com/pages/NY-Pizza-Oven/180486464369?sk=wall,0
449640.299727587,226047.124693614,1974,AMERICAN FAVORITE,0.05,Food Establishment,Caterer,,8 CANYON ESTATES DR,COLCHESTER,CHITTENDEN,05446,(802) 878-1770,,,0
447653.715975947,222173.437765429,1975,Dunkin’ Donuts,0.168,Food Establishment,Bakery,,25 MACRAE RD,COLCHESTER,CHITTENDEN,05446,6033442684,,,0
445949.094925473,222820.804248494,1977,QUALITY INN,0.26,Food Establishment,Lodging,,84 SOUTH PARK DR,COLCHESTER,CHITTENDEN,05446,8026551400,,,0
445917.93337162,222898.851614633,1978,BAKERY @ JUNIORS THE,0.13,Food Establishment,Bakery,,85 S PARK DR,COLCHESTER,CHITTENDEN,05446,(802) 655-5282,,,0
445917.93337162,222898.851614633,1979,JUNIORS,1.869,Food Establishment,Restaurant,,85 S PARK DR,COLCHESTER,CHITTENDEN,05446,(802) 655-5555,,,0
447765.503913452,222228.101262569,1980,SIMON'S COLLEGE PARKWAY,0.05,Food Establishment,Caterer,,883 COLLEGE PARKWAY,COLCHESTER,CHITTENDEN,05401,8026548700,,,0
443213.333905808,227367.004765614,1982,THE PICKLED PERCH RESTAURANT,0.651,Food Establishment,Restaurant,,97  Blakely  RD,COLCHESTER,CHITTENDEN,05446,8026837152,,,0
445976.732526153,224231.875185659,1983,SUNNY HOLLOW QUICK STOP,0.05,Food Establishment,Caterer,,973 ROOSEVELT HIGHWAY,COLCHESTER,CHITTENDEN,05446,8026556619,,,0
445976.732526153,224231.875185659,1984,THREE BROTHERS PIZZA & GRILL,0.252,Food Establishment,Restaurant,,973 ROOSEVELT HIGHWAY STE 2,COLCHESTER,CHITTENDEN,05446,8026555550,,,0
441683.414181182,229569.796411576,1985,BROWN LEDGE CAMP,1.3125,Food Establishment,Camp,,BROWN LEDGE ROAD,COLCHESTER,CHITTENDEN,05446,,,,0
447660.416541535,222017.808385716,1986,DUNBAR CAFE,0.7875,Food Establishment,Hospital,,790 COLLEGE PKWY,COLCHESTER,CHITTENDEN,05401,8028473642,,,0
443756.261775237,226739.964291673,1987,MALLETS BAY SCHOOL,0.27346,Food Establishment,School,,609 BLAKELY RD,COLCHESTER,CHITTENDEN,05446,8026550166,,,0
443591.104034205,226941.426495435,1988,COLCHESTER MIDDLE SCHOOL,0.18615,School,School,,PO BOX 30,COLCHESTER,CHITTENDEN,05446,(802) 655-1772,,,0
447548.482757832,227852.817314243,1989,UNION MEMORIAL SCHOOL,0.137295,Food Establishment,School,,253 MAIN ST,COLCHESTER,CHITTENDEN,05446,8028782117,,,0
443272.634435508,226877.525289248,1990,COLCHESTER HIGH SCHOOL,0.1225,Food Establishment,School,,131 LAKER LN,COLCHESTER,CHITTENDEN,05446,8028621128,,,0
440298.316657385,226681.941770478,1991,SUNSET DRIVE IN THEATRE,0.05,Food Establishment,Concession Stand,,155 PORTERS POINT RD,COLCHESTER,CHITTENDEN,05446,8028607072,,,0
455809.037286613,223801.96213588,1993,ESSEX ELEMENTARY SCHOOL,0.26668,Food Establishment,School,,1 BIXBY HILL RD,ESSEX JUNCTION,CHITTENDEN,05451,8028782584,,,0
449595.249045288,223313.793420358,1994,PIZZA HUT,0.26,Food Establishment,Restaurant,,1 David DR,ESSEX JUNCTION,CHITTENDEN,05451,8028780101,,,0
449594.473390956,223213.786949676,1995,EURO RESTAURANT,0.26,Food Establishment,Restaurant,,1 MARKET PL,ESSEX,CHITTENDEN,05451,(802) 878-7025,,,0
456122.879562683,220821.734200514,1996,FOUNTAIN OF DREAMS,0.05,Food Establishment,Home-based Business,,17 Henry RD,MILTON,CHITTENDEN,05452,8029991611,,,0
462866.448462926,223235.524279188,1998,PAPA JOHNS,0.1875,Food Establishment,Caterer,,10 MAIN ST,ESSEX,CHITTENDEN,05451,(802) 878-5777,,,0
448742.592615886,223087.099719967,1999,ISLAND FLAVOR,0.05,Food Establishment,Caterer,,1004 B ETHAN ALLEN AV,ESSEX,CHITTENDEN,05451,(802) 316-9779,,,0
450634.053186777,221883.424632301,2000,FAIRGROUNDS BEVERAGE,0.05,Food Establishment,Caterer,,103A PEARL ST,ESSEX,CHITTENDEN,05452,(802) 878-5377,,,0
452368.906034985,220925.930229226,2001,ALBERT D LAWTON SCHOOL,0.12994,Food Establishment,School,,104 MAPLE ST,ESSEX JUNCTION,CHITTENDEN,05451,8028781388,,,0
450474.733431833,221851.298925724,2002,Wendy’s,0.26,Food Establishment,Restaurant,,110 PEARL ST,ESSEX JUNCTION,CHITTENDEN,05451,6037364854,,,0
455291.005714253,223627.708142172,2003,HOAGIES PIZZA & PASTA,0.672,Food Establishment,Restaurant,,112 CENTER RD,ESSEX,CHITTENDEN,05451,8028794934,"http://hoagiespizzapasta.com/; https://www.hoagiesessex.com/",,0
443297.845576205,219742.964920508,2004,MANHATTAN PIZZA & PUB,0.26,Food Establishment,Restaurant,,12 RAILROAD AV,ESSEX,CHITTENDEN,05451,(802) 999-9817,,,0
457710.022250012,222678.081848782,2007,SIMON'S ESSEX CENTER STORE & DELI,0.05,Food Establishment,Caterer,,134 JERICHO RD,ESSEX,CHITTENDEN,05401,8028620656,,,0
450293.33599333,222052.707429847,2008,PEARL STREET PUB,0.336,Food Establishment,Restaurant,,137 PEARL ST,ESSEX,CHITTENDEN,05452,(802) 651-6901,,,0
451536.421916881,221298.789990368,2009,RON BUSHEY AUTO INC,0.05,Food Establishment,Caterer,,16 MAPLE ST,ESSEX JUNCTION,CHITTENDEN,05452,8028797530,,,0
451305.007117664,221200.507016766,2011,CAFE MEDITERANO,0.2625,Food Establishment,Restaurant,,17 PARK ST,ESSEX JUNCTION,CHITTENDEN,05452,8028789333,,,0
439715.56905427,201439.44127352,2012,SUMMIT STREET SCHOOL,0.150855,Food Establishment,School,,17 SUMMIT ST,ESSEX JUNCTION,CHITTENDEN,05451,8028781377,,,0
449945.53674062,221299.728548354,2013,MAYHUE MIX,0.13,Food Establishment,Bakery,,17 TYLER DRIVE,ESSEX,CHITTENDEN,05452,,,,0
456929.523135742,222505.409920532,2014,REGAL BISTRO,0.05,Food Establishment,Caterer,,2 CORPORATE DR,ESSEX,CHITTENDEN,05452,8022333602,,,0
451605.843556759,222076.142206326,2015,COLONIAL ROOM THE,0.504,Food Establishment,Restaurant,,2 EDUCATIONAL DR,ESSEX,CHITTENDEN,05452,(802) 879-5595,,,0
451487.294133152,222177.037606042,2016,CAFE & BAKERY AT CTE,0.26,Food Establishment,Restaurant,,2 EDUCATIONAL DR,ESSEX JUNCTION,CHITTENDEN,05451,8028795595,,,0
451621.915024567,222098.247441063,2017,ESSEX JCT HIGH SCHOOL,0.243425,Food Establishment,School,,2 EDUCATIONAL DR,ESSEX JUNCTION,CHITTENDEN,05451,8028797121,,,0
450581.51992574,221250.41452388,2018,BS PANTRY,0.26,Food Establishment,Restaurant,,2 SENECA AV,ESSEX,CHITTENDEN,05452,(802) 878-3032,,,0
453681.633434955,223183.372311264,2020,ESSEX OUTLET CINEMAS,0.05,Food Establishment,Concession Stand,,21 ESSEX WAY,ESSEX,CHITTENDEN,05452,8028787231,,,0
453681.633434955,223183.372311264,2021,MAPLE TREE BOOKS DBA PHOENIX BOOKS ESSEX,0.09975,Food Establishment,Restaurant,Deli,21 ESSEX WY,ESSEX,CHITTENDEN,05468,(802) 893-0547,,,0
453681.633434955,223183.372311264,2023,AFC SUSHI @ HANNAFORD 353,0.72,Food Establishment,Grocery,,21A ESSEX WY,ESSEX,CHITTENDEN,05451,(802) 878-0274,,,0
444958.989925268,220473.241986802,2024,SIMON'S ROUTE 2A STORE,0.18,Food Establishment,Convenience Store,,221 COLCHESTER RD,ESSEX JUNCTION,CHITTENDEN,05401,8028628553,,,0
449459.035691083,223181.501310028,2025,SWEET SCIENCE,0.13,Food Establishment,Restaurant,Deli,26 SUSIE WILSON RD,ESSEX,CHITTENDEN,05451,(802) 999-6132,,,0
448731.134916623,222642.689499882,2026,WOODSIDE SCHOOL,0.003325,Food Establishment,School,,26 WOODSIDE DR E,COLCHESTER,CHITTENDEN,05451,8026554990,,,0
450567.82314321,220494.873380167,2027,WEBSTER'S SUGAR HOUSE,,Food Manufacturer,Food Processor,,27 GREENWOOD AVE,ESSEX,CHITTENDEN,05451,(802) 8790-799,,,0
460502.453625011,225471.913163987,2028,GIANNI BRACAS ITALIAN GOODS,0.13,Food Establishment,Bakery,,29 GRAY WY,ESSEX,CHITTENDEN,05451,(802) 899-4961,,,0
453678.896986958,221683.220733403,2029,VERMONT ZEST CATERING,0.05,Food Establishment,Caterer,,3 BASHAW DRIVE,ESSEX,CHITTENDEN,05452,,,,0
449506.918644593,223203.354112398,2030,BAGEL MARKET THE,0.126,Food Establishment,Bakery,Deli,30 SUSIE WILSON RD,ESSEX JUNCTION,CHITTENDEN,05452,8028722616,,,0
454953.100377413,220763.057317454,2031,PARVENS KITCHEN,0.05,Food Establishment,Caterer,,31 WINTER LANE CIR,ESSEX,CHITTENDEN,05451,(802) 879-6709,,,0
